false_positive_rate,true_positive_rate,threshold,score_source
0.0,0.0,inf,predict_proba
0.0,0.0003477051460361613,0.9695903446327276,predict_proba
0.0,0.043463143254520165,0.9559393756501312,predict_proba
0.0003477051460361613,0.043463143254520165,0.9558104963491927,predict_proba
0.0003477051460361613,0.10361613351877608,0.9422658284225787,predict_proba
0.001043115438108484,0.10361613351877608,0.9421823002752953,predict_proba
0.001043115438108484,0.10465924895688457,0.9417456428024592,predict_proba
0.0013908205841446453,0.10465924895688457,0.941659578317607,predict_proba
0.0013908205841446453,0.10778859527121001,0.9398217427620391,predict_proba
0.0017385257301808068,0.10778859527121001,0.9397092563481038,predict_proba
0.0017385257301808068,0.10917941585535466,0.9395916402556059,predict_proba
0.002086230876216968,0.10917941585535466,0.9395284251915401,predict_proba
0.002086230876216968,0.1286509040333797,0.9333438251226917,predict_proba
0.0024339360222531293,0.1286509040333797,0.9333348893406072,predict_proba
0.0024339360222531293,0.1359527121001391,0.9301135779798717,predict_proba
0.0027816411682892906,0.1359527121001391,0.9298483890680792,predict_proba
0.0027816411682892906,0.1376912378303199,0.9291330952532398,predict_proba
0.003129346314325452,0.1376912378303199,0.9291323811266461,predict_proba
0.003129346314325452,0.14186369958275383,0.9272021844013417,predict_proba
0.0034770514603616135,0.14186369958275383,0.927157426751767,predict_proba
0.0034770514603616135,0.14812239221140472,0.9236255678851002,predict_proba
0.0038247566063977748,0.14812239221140472,0.923585220761797,predict_proba
0.0038247566063977748,0.1547287899860918,0.9205677329319956,predict_proba
0.004172461752433936,0.1547287899860918,0.9202491210532802,predict_proba
0.004172461752433936,0.1575104311543811,0.919617377459888,predict_proba
0.004520166898470098,0.1575104311543811,0.9196019017298035,predict_proba
0.004520166898470098,0.17663421418636996,0.9130178853168415,predict_proba
0.004867872044506259,0.17663421418636996,0.9128727532647897,predict_proba
0.004867872044506259,0.18011126564673158,0.9119922788652836,predict_proba
0.00521557719054242,0.18011126564673158,0.9117741485075739,predict_proba
0.00521557719054242,0.1808066759388039,0.9116555046638903,predict_proba
0.005563282336578581,0.1808066759388039,0.9116318957907666,predict_proba
0.005563282336578581,0.18463143254520167,0.9104250883168509,predict_proba
0.005910987482614743,0.18463143254520167,0.9103582586224728,predict_proba
0.005910987482614743,0.1888038942976356,0.909303401481353,predict_proba
0.006258692628650904,0.1888038942976356,0.9092795098168951,predict_proba
0.006258692628650904,0.19714881780250348,0.9065430220877875,predict_proba
0.006606397774687065,0.19714881780250348,0.9065143676848153,predict_proba
0.006606397774687065,0.20375521557719053,0.9029461714565354,predict_proba
0.006954102920723227,0.20375521557719053,0.9029185371568537,predict_proba
0.006954102920723227,0.2086230876216968,0.9012376528654263,predict_proba
0.007301808066759388,0.2086230876216968,0.9010697938025591,predict_proba
0.007301808066759388,0.2103616133518776,0.9006969008113765,predict_proba
0.0076495132127955496,0.2103616133518776,0.9003771882190967,predict_proba
0.0076495132127955496,0.21070931849791377,0.9002823778432846,predict_proba
0.007997218358831711,0.21070931849791377,0.9001951379358529,predict_proba
0.007997218358831711,0.21279554937413073,0.8989012049790074,predict_proba
