threshold,score_source,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,sensitivity,specificity,precision_not_liked,recall_not_liked,precision_liked,recall_liked,pred_positive_rate
0.05,predict_proba,0.5888386648122392,0.5888386648122392,0.5065428556017162,0.5065428556017162,0.7668596279382258,0.5888386648122392,0.9972183588317107,0.18045897079276774,0.9848197343453511,0.18045897079276774,0.5488995215311004,0.9972183588317107,0.9083796940194715
0.1,predict_proba,0.6682892906815021,0.6682892906815021,0.6302010109378773,0.6302010109378772,0.7862009268740002,0.6682892906815021,0.989221140472879,0.34735744089012516,0.9699029126213592,0.34735744089012516,0.6024989411266413,0.989221140472879,0.8209318497913769
0.15,predict_proba,0.7195757997218358,0.7195757997218358,0.6994922805624801,0.6994922805624801,0.7996917432028312,0.7195757997218358,0.9780945757997218,0.4610570236439499,0.9546436285097192,0.4610570236439499,0.6447398578959431,0.9780945757997218,0.758518776077886
0.2,predict_proba,0.75,0.75,0.7377327543740295,0.7377327543740294,0.807539144298496,0.75,0.9662726008344924,0.5337273991655076,0.9405637254901961,0.5337273991655076,0.6745145631067961,0.9662726008344924,0.7162726008344924
0.25,predict_proba,0.7699930458970793,0.7699930458970793,0.7620799908007175,0.7620799908007175,0.811424039269416,0.7699930458970793,0.9523643949930459,0.5876216968011126,0.9250136836343733,0.5876216968011126,0.6978343949044586,0.9523643949930459,0.6823713490959666
0.3,predict_proba,0.7875521557719054,0.7875521557719054,0.7829451389390691,0.7829451389390691,0.814230482438409,0.7875521557719054,0.933240611961057,0.6418636995827538,0.9057899901864573,0.6418636995827538,0.7226709746903608,0.933240611961057,0.6456884561891516
0.35,predict_proba,0.7985048678720446,0.7985048678720446,0.795623258396981,0.7956232583969811,0.8163461559405024,0.7985048678720446,0.9172461752433936,0.6797635605006954,0.8914728682170543,0.6797635605006954,0.7412194436639505,0.9172461752433936,0.6187413073713491
0.39999999999999997,predict_proba,0.8045897079276774,0.8045897079276774,0.8028521398367208,0.8028521398367209,0.8157201405152225,0.8045897079276774,0.8984700973574409,0.7107093184979137,0.875,0.7107093184979137,0.7564402810304449,0.8984700973574409,0.5938803894297635
0.44999999999999996,predict_proba,0.8092837273991655,0.8092837273991655,0.8081866949146437,0.8081866949146437,0.8165248954145994,0.8092837273991655,0.8849095966620306,0.7336578581363005,0.8643998361327325,0.7336578581363005,0.7686499546964664,0.8849095966620306,0.5756258692628651
0.49999999999999994,predict_proba,0.8113699582753825,0.8113699582753825,0.8107879994092848,0.8107879994092848,0.8152483929781269,0.8113699582753825,0.8668289290681502,0.7559109874826148,0.8502150958154087,0.7559109874826148,0.780281690140845,0.8668289290681502,0.5554589707927677
0.5499999999999999,predict_proba,0.8115438108484005,0.8115438108484005,0.8114697560886522,0.8114697560886523,0.8120340793230634,0.8115438108484005,0.8313630041724618,0.7917246175243393,0.8244026068066619,0.7917246175243393,0.7996655518394649,0.8313630041724618,0.5198191933240612
0.6,predict_proba,0.8065020862308763,0.8065020862308763,0.8064247099511951,0.806424709951195,0.8069929334060373,0.8065020862308763,0.786509040333797,0.8264951321279554,0.7947174857907054,0.8264951321279554,0.8192683810213691,0.786509040333797,0.4800069541029207
0.65,predict_proba,0.7906815020862309,0.7906815020862309,0.7891639388979814,0.7891639388979814,0.7992987131455932,0.7906815020862309,0.7058414464534075,0.8755215577190543,0.748513674197384,0.8755215577190543,0.8500837520938024,0.7058414464534075,0.4151599443671766
0.7,predict_proba,0.7755563282336578,0.7755563282336579,0.7722116111822517,0.7722116111822518,0.7927506757054432,0.7755563282336579,0.6543810848400556,0.8967315716272601,0.721802406940946,0.8967315716272601,0.8636989444699403,0.6543810848400556,0.37882475660639775
0.75,predict_proba,0.7630389429763561,0.763038942976356,0.757684986984337,0.7576849869843368,0.7885401488604443,0.763038942976356,0.6143949930458971,0.911682892906815,0.7027606539801662,0.911682892906815,0.8743196437407225,0.6143949930458971,0.351356050069541
0.7999999999999999,predict_proba,0.7246175243393602,0.7246175243393602,0.7111957738935684,0.7111957738935684,0.7759070096777796,0.7246175243393602,0.5090403337969402,0.9401947148817803,0.6569484936831875,0.9401947148817803,0.8948655256723717,0.5090403337969402,0.28442280945758
0.85,predict_proba,0.6585535465924895,0.6585535465924897,0.6205659980900884,0.6205659980900884,0.7644610500232305,0.6585535465924897,0.34214186369958277,0.9749652294853964,0.5971039182282794,0.9749652294853964,0.9318181818181818,0.34214186369958277,0.1835883171070932
0.9,predict_proba,0.6015299026425591,0.6015299026425591,0.5298459526461764,0.5298459526461764,0.7602505221794562,0.6015299026425591,0.21105702364394993,0.9920027816411683,0.5570089808668489,0.9920027816411683,0.9634920634920635,0.21105702364394993,0.10952712100139082
0.95,predict_proba,0.5370305980528511,0.5370305980528511,0.41096629005741026,0.41096629005741026,0.7572915397894082,0.5370305980528511,0.07440890125173853,0.9996522948539638,0.5192342423695142,0.9996522948539638,0.9953488372093023,0.07440890125173853,0.037378303198887346
