rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
39,arrival_lead_time,0.0001411458393435261,0.0001673786487246546,0.8099562762973254,5,5000,True,True
40,traveling_alone,0.00012310547979859087,0.0005436072019016928,0.8099562762973254,5,5000,True,True
41,retail_outlets,0.00011952924257478959,0.00017407300406812302,0.8099562762973254,5,5000,True,True
42,used_airport_before_last_12_months,8.0297312306854e-05,0.00023282446744144294,0.8099562762973254,5,5000,True,True
43,connection,5.997325585971325e-05,0.00024416406828876906,0.8099562762973254,5,5000,True,True
44,uses_assistive_device,1.7787945401970261e-06,0.0001419262350967977,0.8099562762973254,5,5000,True,True
45,parking_facility_quality,0.0,0.0,0.8099562762973254,5,5000,True,True
46,parking_space_availability_ease,0.0,0.0,0.8099562762973254,5,5000,True,True
47,immigration_queue_organization,0.0,0.0,0.8099562762973254,5,5000,True,True
48,terminal_accessibility,0.0,0.0,0.8099562762973254,5,5000,True,True
49,parking,0.0,0.0,0.8099562762973254,5,5000,True,True
50,customs_queue_wait_time,0.0,0.0,0.8099562762973254,5,5000,True,True
51,customs_queue_organization,0.0,0.0,0.8099562762973254,5,5000,True,True
52,has_disability,0.0,0.0,0.8099562762973254,5,5000,True,True
53,customs_staff_service,0.0,0.0,0.8099562762973254,5,5000,True,True
54,disembarkation_method_used,0.0,0.0,0.8099562762973254,5,5000,True,True
55,self_service_kiosk_quantity,0.0,0.0,0.8099562762973254,5,5000,True,True
56,requested_special_assistance,0.0,0.0,0.8099562762973254,5,5000,True,True
57,disembarkation_method_rating,0.0,0.0,0.8099562762973254,5,5000,True,True
58,internet_connection_speed,0.0,0.0,0.8099562762973254,5,5000,True,True
59,airline_service,0.0,0.0,0.8099562762973254,5,5000,True,True
60,parking_value_for_money,0.0,0.0,0.8099562762973254,5,5000,True,True
61,immigration_queue_wait_time,0.0,0.0,0.8099562762973254,5,5000,True,True
62,reserved_seat_availability,0.0,0.0,0.8099562762973254,5,5000,True,True
63,parking_terminal_access_ease,0.0,0.0,0.8099562762973254,5,5000,True,True
64,checkin_counter_quantity,-1.7633341195422148e-05,0.0,0.8099562762973254,5,5000,True,True
65,restroom_maintenance,-3.211496053774354e-05,0.00017164713985390892,0.8099562762973254,5,5000,True,True
66,customs_control,-4.100894889065287e-05,9.194795216196499e-05,0.8099562762973254,5,5000,True,True
67,trip_purpose,-0.00016585106263842243,0.0004129792025207582,0.8099562762973254,5,5000,True,True
68,service_window_quantity,-0.00019623745999486353,0.0,0.8099562762973254,5,5000,True,True
69,network_access_ease,-0.00019623745999486353,0.0,0.8099562762973254,5,5000,True,True
70,immigration_staff_service,-0.00019623745999486353,0.0,0.8099562762973254,5,5000,True,True
71,airport_internet,-0.0002121382597208843,0.00020299952567964216,0.8099562762973254,5,5000,True,True
72,security_queue_wait_time,-0.00023824111386301362,3.855934310120796e-06,0.8099562762973254,5,5000,True,True
73,ticket_purchase_process,-0.0002468064116465829,0.00046965695783006655,0.8099562762973254,5,5000,True,True
74,checkin_process,-0.00028608303488328877,0.0002613048211512203,0.8099562762973254,5,5000,True,True
75,flight_type,-0.0004316992087850302,0.00045537428446118126,0.8099562762973254,5,5000,True,True
76,ticket_purchase_channel,-0.0004476515255091851,0.0003362229020321243,0.8099562762973254,5,5000,True,True
77,process,-0.0005431296743509284,0.00032356041557846983,0.8099562762973254,5,5000,True,True
78,immigration_control,-0.0006831946486585583,0.00017900975580216428,0.8099562762973254,5,5000,True,True
79,restroom_quantity,-0.0006839316962863107,0.00016587497276533662,0.8099562762973254,5,5000,True,True
