rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
26,security_screening_process,0.0004117782917280266,0.000553239531337568,0.8067167418984579,5,5000,True,True
27,airport_internet,0.00039204934986967197,0.0009392469758771846,0.8067167418984579,5,5000,True,True
28,customs_staff_service,0.0003913454200247246,0.0,0.8067167418984579,5,5000,True,True
29,transport_options_to_airport,0.000359002990819679,0.0018747402000798125,0.8067167418984579,5,5000,True,True
30,disembarkation_method_rating,0.0003500155831014373,0.0,0.8067167418984579,5,5000,True,True
31,immigration_staff_service,0.00033141042446764856,8.752726872639264e-05,0.8067167418984579,5,5000,True,True
32,customs_control,0.0003299080802157572,0.00017858765503361133,0.8067167418984579,5,5000,True,True
33,food_beverage_price_quality,0.00031171231108806374,0.0002876403842837564,0.8067167418984579,5,5000,True,True
34,service_window_quantity,0.00029226703991622747,0.00010719857347956281,0.8067167418984579,5,5000,True,True
35,baggage_claim_time,0.0002785174290718784,9.204899755947312e-05,0.8067167418984579,5,5000,True,True
36,requested_special_assistance,0.0002348102408012309,0.00032152716405013524,0.8067167418984579,5,5000,True,True
37,parking_facility_quality,0.00020572288812457096,9.214328597849738e-05,0.8067167418984579,5,5000,True,True
38,customs_queue_organization,0.00018522190520819937,0.0,0.8067167418984579,5,5000,True,True
39,immigration_queue_organization,0.00017483688626196425,0.0,0.8067167418984579,5,5000,True,True
40,immigration_queue_wait_time,0.00017483688626196425,0.0,0.8067167418984579,5,5000,True,True
41,food_beverage_quality_variety,0.00015302604532201335,0.000214532798367426,0.8067167418984579,5,5000,True,True
42,checkin_queue_organization,0.00014608370214594935,8.751568256438147e-05,0.8067167418984579,5,5000,True,True
43,baggage_carousel_identification_ease,0.00012386915099109607,0.00028583808110236913,0.8067167418984579,5,5000,True,True
44,baggage_integrity,0.00011986168376412198,0.0002460654464011523,0.8067167418984579,5,5000,True,True
45,connection_wait_time,3.223762781878747e-05,0.0005981040318859144,0.8067167418984579,5,5000,True,True
46,checkin_service_time,0.0,0.0,0.8067167418984579,5,5000,True,True
47,terminal_accessibility,0.0,0.0,0.8067167418984579,5,5000,True,True
48,self_service_kiosk_quantity,0.0,0.0,0.8067167418984579,5,5000,True,True
49,security_queue_organization,0.0,0.0,0.8067167418984579,5,5000,True,True
50,customs_queue_wait_time,0.0,0.0,0.8067167418984579,5,5000,True,True
51,checkin_counter_quantity,-4.96063203603958e-05,8.75134625851256e-05,0.8067167418984579,5,5000,True,True
52,disembarkation_method_used,-8.455588657652058e-05,0.00011108669320392517,0.8067167418984579,5,5000,True,True
53,has_disability,-8.87298978929918e-05,0.0001751744327356308,0.8067167418984579,5,5000,True,True
54,immigration_control,-0.00012578158234470837,0.00018267616193019744,0.8067167418984579,5,5000,True,True
55,security_queue_wait_time,-0.0001370618153025749,8.994812642174623e-05,0.8067167418984579,5,5000,True,True
56,uses_assistive_device,-0.00016491345609228602,0.00022581704984470704,0.8067167418984579,5,5000,True,True
57,flight_information_display_availability,-0.00019920296561115602,0.0005914935867792221,0.8067167418984579,5,5000,True,True
58,parking_value_for_money,-0.00020615516138977608,0.0,0.8067167418984579,5,5000,True,True
59,airline_service,-0.00020615516138977608,0.0,0.8067167418984579,5,5000,True,True
60,retail_price_quality,-0.00020615516138977608,0.0,0.8067167418984579,5,5000,True,True
61,used_parking,-0.0002123369050102797,0.00022932055489953957,0.8067167418984579,5,5000,True,True
62,restroom_maintenance,-0.00023203910075417778,0.0003957330070110963,0.8067167418984579,5,5000,True,True
63,restroom_quantity,-0.00034075944597429243,0.00045434646907004,0.8067167418984579,5,5000,True,True
64,nationality,-0.0003731339994464067,0.00032480329624378615,0.8067167418984579,5,5000,True,True
65,retail_quality_variety,-0.00038145064739631974,9.216449224068014e-05,0.8067167418984579,5,5000,True,True
66,retail_outlet_quantity,-0.00038145064739631974,9.216449224068012e-05,0.8067167418984579,5,5000,True,True
