rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
1,location_and_movement,0.03456032604168482,0.001355770887495771,0.8079634889579006,5,5000,True,True
2,curbside_dropoff_ease,0.015063723120875316,0.0021960963226099715,0.8079634889579006,5,5000,True,True
3,overall_airport_cleanliness,0.008305970696556609,0.0010500131172909784,0.8079634889579006,5,5000,True,True
4,boarding_lounge_comfort,0.006649393200237097,0.0012453663867364303,0.8079634889579006,5,5000,True,True
5,signage,0.0035601491419398725,0.0010043032676858219,0.8079634889579006,5,5000,True,True
6,trips_last_12_months,0.0034847375294531522,0.0014481517706786298,0.8079634889579006,5,5000,True,True
7,ticket_purchase_process,0.003431101321667418,0.0008124219862638229,0.8079634889579006,5,5000,True,True
8,thermal_comfort,0.0033415434398942788,0.00019439069170111076,0.8079634889579006,5,5000,True,True
9,parking,0.0026832979927713385,0.0,0.8079634889579006,5,5000,True,True
10,seat_availability,0.0021097054973524543,0.0005876484913444189,0.8079634889579006,5,5000,True,True
11,baggage_claim_process,0.002014838278078557,0.0004664962117860417,0.8079634889579006,5,5000,True,True
12,food_beverage_outlet_quantity,0.0013857693588426034,0.0005644367521820516,0.8079634889579006,5,5000,True,True
13,ticket_purchased_by,0.0013311682727044527,0.0013704454239746317,0.8079634889579006,5,5000,True,True
14,transport_options_to_airport,0.0012919299702801145,0.0009971769971253736,0.8079634889579006,5,5000,True,True
15,security_screening_process,0.0012039529859042331,0.0004947725884981714,0.8079634889579006,5,5000,True,True
16,household_income,0.0011911318355968925,0.0007964429307615245,0.8079634889579006,5,5000,True,True
17,acoustic_comfort,0.001150297980052839,0.0005579353241351325,0.8079634889579006,5,5000,True,True
18,ticket_purchase_channel,0.0011250111365407323,0.0010973924622810509,0.8079634889579006,5,5000,True,True
19,checkin_method,0.0010653707403435852,0.0010598247950439768,0.8079634889579006,5,5000,True,True
20,arrival_lead_time,0.0008873199841593182,0.00043754924156492287,0.8079634889579006,5,5000,True,True
21,parking_space_availability_ease,0.0008449107640132736,0.0,0.8079634889579006,5,5000,True,True
22,network_access_ease,0.0007650963759600282,0.00014204035480550403,0.8079634889579006,5,5000,True,True
23,flight_type,0.0007379820917831736,0.0003523540768660987,0.8079634889579006,5,5000,True,True
24,internet_connection_speed,0.0007040984211154955,8.760257398854668e-05,0.8079634889579006,5,5000,True,True
25,checkin_process,0.0005894784644675966,0.000495470193907496,0.8079634889579006,5,5000,True,True
26,staff_courtesy,0.0005672552914129936,0.0,0.8079634889579006,5,5000,True,True
27,immigration_staff_service,0.0005381188821522275,8.757191806333335e-05,0.8079634889579006,5,5000,True,True
28,service_window_quantity,0.0005381188821522275,8.757191806333337e-05,0.8079634889579006,5,5000,True,True
29,food_beverage_quality_variety,0.00046922376374238797,0.00035595639201928985,0.8079634889579006,5,5000,True,True
30,requested_special_assistance,0.0004618269197937508,0.00010571662080055831,0.8079634889579006,5,5000,True,True
31,baggage_claim_time,0.00044551421889240663,0.00011264242579726947,0.8079634889579006,5,5000,True,True
32,connection_wait_time,0.00041149010622580916,0.0006319412208363699,0.8079634889579006,5,5000,True,True
33,airport_internet,0.0003986110354232908,0.0009394782740267154,0.8079634889579006,5,5000,True,True
34,customs_staff_service,0.00039157629180985865,0.0,0.8079634889579006,5,5000,True,True
35,parking_terminal_access_ease,0.0003914306861206196,9.21667037370175e-05,0.8079634889579006,5,5000,True,True
36,flight_information_display_availability,0.0003869276767787033,0.00040350529401737443,0.8079634889579006,5,5000,True,True
37,immigration_queue_organization,0.0003814654727845035,0.0,0.8079634889579006,5,5000,True,True
38,immigration_queue_wait_time,0.0003814654727845035,0.0,0.8079634889579006,5,5000,True,True
39,baggage_carousel_identification_ease,0.0003710502796845594,0.00026300889343440357,0.8079634889579006,5,5000,True,True
40,checkin_queue_organization,0.0003524181531936232,8.756025981826193e-05,0.8079634889579006,5,5000,True,True
41,baggage_integrity,0.000327964019286342,0.0002460166108125476,0.8079634889579006,5,5000,True,True
42,trip_purpose,0.0002702844252897796,0.001039870703056078,0.8079634889579006,5,5000,True,True
43,gender,0.0002579948529588982,0.00040264348671103644,0.8079634889579006,5,5000,True,True
44,customs_queue_organization,0.00018565391295977118,0.0,0.8079634889579006,5,5000,True,True
45,uses_assistive_device,0.00017162143989926104,0.0004355785119984215,0.8079634889579006,5,5000,True,True
46,food_beverage_price_quality,0.00014800149811906583,0.00022531167462656152,0.8079634889579006,5,5000,True,True
47,process,0.00011146144838229955,0.00022575979373391276,0.8079634889579006,5,5000,True,True
48,nationality,0.00011139549289640449,0.0003893241143160214,0.8079634889579006,5,5000,True,True
49,restroom_maintenance,9.465572679061563e-05,0.00043563088652903844,0.8079634889579006,5,5000,True,True
50,security_queue_wait_time,8.894406113626462e-05,0.00016744124981152718,0.8079634889579006,5,5000,True,True
51,customs_control,6.126034935061142e-06,0.00014210815033327326,0.8079634889579006,5,5000,True,True
52,parking_facility_quality,9.291185099513654e-07,9.204209982740518e-05,0.8079634889579006,5,5000,True,True
53,self_service_kiosk_quantity,0.0,0.0,0.8079634889579006,5,5000,True,True
54,terminal_accessibility,0.0,0.0,0.8079634889579006,5,5000,True,True
55,customs_queue_wait_time,0.0,0.0,0.8079634889579006,5,5000,True,True
56,checkin_counter_quantity,0.0,0.0,0.8079634889579006,5,5000,True,True
57,checkin_service_time,0.0,0.0,0.8079634889579006,5,5000,True,True
58,security_queue_organization,-1.015249176827826e-05,0.0,0.8079634889579006,5,5000,True,True
59,disembarkation_method_rating,-4.023335989122856e-05,0.0,0.8079634889579006,5,5000,True,True
60,has_disability,-0.00012356397481214643,0.00010361331734112214,0.8079634889579006,5,5000,True,True
61,transport_to_airport,-0.00016448608822674515,0.0014675054833959945,0.8079634889579006,5,5000,True,True
62,security_staff_service,-0.00019797886634782548,0.00017968678585611664,0.8079634889579006,5,5000,True,True
63,immigration_control,-0.00020390961953720144,0.0003224462345482184,0.8079634889579006,5,5000,True,True
64,retail_price_quality,-0.00020595378819066035,0.0,0.8079634889579006,5,5000,True,True
65,airline_service,-0.00020595378819066035,0.0,0.8079634889579006,5,5000,True,True
66,retail_outlets,-0.00022407850936712048,0.0002482499299785879,0.8079634889579006,5,5000,True,True
67,number_of_companions,-0.00024914586930273596,0.0006209663048444867,0.8079634889579006,5,5000,True,True
68,traveling_alone,-0.00036663110179175896,0.0006951442074362967,0.8079634889579006,5,5000,True,True
69,retail_outlet_quantity,-0.00038077276242916015,9.207482955246828e-05,0.8079634889579006,5,5000,True,True
70,retail_quality_variety,-0.00038077276242916015,9.207482955246826e-05,0.8079634889579006,5,5000,True,True
71,reserved_seat_availability,-0.00041188127534641517,0.0,0.8079634889579006,5,5000,True,True
72,parking_value_for_money,-0.00041188127534641517,0.0,0.8079634889579006,5,5000,True,True
73,age_group,-0.0004961787790040528,0.0006605693844636375,0.8079634889579006,5,5000,True,True
74,restroom_quantity,-0.0005321082136440225,0.00017541535460403036,0.8079634889579006,5,5000,True,True
75,used_airport_before_last_12_months,-0.0005480711465443821,0.0009151165285426998,0.8079634889579006,5,5000,True,True
76,month,-0.0007026922981701489,0.0012509940901092357,0.8079634889579006,5,5000,True,True
77,food_beverage_outlets,-0.0007063330379544208,0.00040004881080846666,0.8079634889579006,5,5000,True,True
78,restrooms,-0.0007353245203958192,0.0006733998339345446,0.8079634889579006,5,5000,True,True
79,education,-0.0007432673823935199,0.0004932873701357901,0.8079634889579006,5,5000,True,True
80,disembarkation_method_used,-0.0009800128813726606,0.0004944175827566047,0.8079634889579006,5,5000,True,True
81,power_outlet_availability,-0.001114750989001112,0.0011848143174804158,0.8079634889579006,5,5000,True,True
82,used_parking,-0.001150732621553341,0.0009568214739298594,0.8079634889579006,5,5000,True,True
83,checkin_queue_wait_time,-0.0014582435560704266,9.192410281512594e-05,0.8079634889579006,5,5000,True,True
84,restroom_cleanliness,-0.0015289948035946744,9.309868803227385e-05,0.8079634889579006,5,5000,True,True
85,connection,-0.0018876782981707362,0.0009521601148318438,0.8079634889579006,5,5000,True,True
