false_positive_rate,true_positive_rate,threshold,score_source
0.0,0.0,inf,predict_proba
0.0,0.0003477051460361613,0.9900406122486798,predict_proba
0.0,0.02573018080667594,0.9730597750243897,predict_proba
0.0003477051460361613,0.02573018080667594,0.9730483451279399,predict_proba
0.0003477051460361613,0.0566759388038943,0.9630062250737397,predict_proba
0.0006954102920723226,0.0566759388038943,0.9629205194237735,predict_proba
0.0006954102920723226,0.06467315716272601,0.9610306278486853,predict_proba
0.001043115438108484,0.06467315716272601,0.9609167582031054,predict_proba
0.001043115438108484,0.07197496522948539,0.9591177713785594,predict_proba
0.0013908205841446453,0.07197496522948539,0.9590730118770505,predict_proba
0.0013908205841446453,0.07579972183588317,0.9577674897131615,predict_proba
0.0017385257301808068,0.07579972183588317,0.9577193074410871,predict_proba
0.0017385257301808068,0.07962447844228095,0.9566139617274434,predict_proba
0.002086230876216968,0.07962447844228095,0.9565626520160849,predict_proba
0.002086230876216968,0.08588317107093185,0.9544044370497816,predict_proba
0.0024339360222531293,0.08588317107093185,0.9543008609125154,predict_proba
0.0024339360222531293,0.08657858136300417,0.9542111964699429,predict_proba
0.0027816411682892906,0.08657858136300417,0.9538664385210809,predict_proba
0.0027816411682892906,0.10465924895688457,0.9490057862834691,predict_proba
0.003129346314325452,0.10465924895688457,0.9489499918276575,predict_proba
0.003129346314325452,0.10570236439499305,0.9487516422674087,predict_proba
0.0034770514603616135,0.10570236439499305,0.9487479976025897,predict_proba
0.0034770514603616135,0.1060500695410292,0.9485856151584677,predict_proba
0.0038247566063977748,0.1060500695410292,0.9484654292538581,predict_proba
0.0038247566063977748,0.11926286509040333,0.9437085908288902,predict_proba
0.004172461752433936,0.11926286509040333,0.9436100272301164,predict_proba
0.004172461752433936,0.13734353268428373,0.9378931196115277,predict_proba
0.004520166898470098,0.13734353268428373,0.9378401222282585,predict_proba
0.004520166898470098,0.14916550764951322,0.9346174509621211,predict_proba
0.004867872044506259,0.14916550764951322,0.9346099884048927,predict_proba
0.004867872044506259,0.15264255910987481,0.9333512066079089,predict_proba
0.00521557719054242,0.15264255910987481,0.9332341691124314,predict_proba
0.00521557719054242,0.16063977746870653,0.9289856388050257,predict_proba
0.005563282336578581,0.16063977746870653,0.9289561254578729,predict_proba
0.005563282336578581,0.16168289290681503,0.9285364767939606,predict_proba
0.005910987482614743,0.16168289290681503,0.9284826598657967,predict_proba
0.005910987482614743,0.16237830319888735,0.9283434008691739,predict_proba
0.006258692628650904,0.16237830319888735,0.9283051051268815,predict_proba
0.006258692628650904,0.16342141863699583,0.9281677592247576,predict_proba
0.006606397774687065,0.16342141863699583,0.9280722194835594,predict_proba
0.006606397774687065,0.17454798331015298,0.9250192128607286,predict_proba
0.007301808066759388,0.17454798331015298,0.9249952797857656,predict_proba
0.007301808066759388,0.1790681502086231,0.9228980930650666,predict_proba
0.0076495132127955496,0.1790681502086231,0.9228200452109797,predict_proba
0.0076495132127955496,0.17976356050069542,0.922712938561428,predict_proba
0.007997218358831711,0.17976356050069542,0.9225786464487647,predict_proba
0.007997218358831711,0.1825452016689847,0.9216181020230978,predict_proba
0.008344923504867872,0.1825452016689847,0.9216011026714647,predict_proba
0.008344923504867872,0.1888038942976356,0.919227639255746,predict_proba
0.008692628650904033,0.1888038942976356,0.9191245909704003,predict_proba
0.008692628650904033,0.1905424200278164,0.9179887449357096,predict_proba
0.009040333796940195,0.1905424200278164,0.9178730789554244,predict_proba
0.009040333796940195,0.19471488178025034,0.9167482342630341,predict_proba
0.009388038942976356,0.19471488178025034,0.916345811946835,predict_proba
0.009388038942976356,0.21835883171070933,0.9068479056990011,predict_proba
0.009735744089012517,0.21835883171070933,0.9060680283957967,predict_proba
0.009735744089012517,0.22461752433936022,0.9036618363084712,predict_proba
0.010083449235048678,0.22461752433936022,0.9035951416603395,predict_proba
0.010083449235048678,0.23261474269819193,0.8997871879598978,predict_proba
0.01043115438108484,0.23261474269819193,0.8997246096931366,predict_proba
0.01043115438108484,0.23539638386648123,0.8983964940429789,predict_proba
0.011126564673157162,0.23539638386648123,0.8982369525935614,predict_proba
0.011126564673157162,0.23609179415855355,0.8974153318596112,predict_proba
0.011474269819193325,0.23609179415855355,0.8973424974831783,predict_proba
0.011474269819193325,0.2381780250347705,0.8947687248742098,predict_proba
0.011821974965229486,0.2381780250347705,0.8944128309467092,predict_proba
0.011821974965229486,0.23887343532684283,0.8941978796373091,predict_proba
0.012169680111265646,0.23887343532684283,0.8938360573249422,predict_proba
0.012169680111265646,0.24165507649513213,0.8922715020594374,predict_proba
0.012517385257301807,0.24165507649513213,0.892185827895914,predict_proba
0.012517385257301807,0.24408901251738527,0.8913702465435202,predict_proba
0.013560500695410291,0.24408901251738527,0.8908626045325814,predict_proba
0.013560500695410291,0.24617524339360222,0.888868198999551,predict_proba
0.013908205841446454,0.24617524339360222,0.8888064449919825,predict_proba
0.013908205841446454,0.24756606397774686,0.8875898078825732,predict_proba
0.014603616133518776,0.24756606397774686,0.8871672397287069,predict_proba
0.014603616133518776,0.25,0.8859963649868275,predict_proba
0.014951321279554937,0.25,0.8859561737285715,predict_proba
0.014951321279554937,0.2646036161335188,0.8800990655164127,predict_proba
0.015299026425591099,0.2646036161335188,0.8800517711126825,predict_proba
0.015299026425591099,0.2680806675938804,0.8774514797791721,predict_proba
0.01564673157162726,0.2680806675938804,0.8773262883467415,predict_proba
0.01564673157162726,0.2687760778859527,0.8770629110522664,predict_proba
0.015994436717663423,0.26912378303198886,0.8769516800019498,predict_proba
0.015994436717663423,0.273643949930459,0.8748374133410804,predict_proba
0.01634214186369958,0.273643949930459,0.8745019486984852,predict_proba
0.01634214186369958,0.27468706536856746,0.874163043204741,predict_proba
0.016689847009735744,0.27468706536856746,0.8739642431035131,predict_proba
0.016689847009735744,0.2750347705146036,0.8739503860643045,predict_proba
0.017037552155771907,0.2750347705146036,0.8737996592775539,predict_proba
0.017037552155771907,0.27642559109874826,0.8734335603409871,predict_proba
0.017385257301808066,0.27642559109874826,0.8733798820517452,predict_proba
0.017385257301808066,0.2767732962447844,0.8731596887752356,predict_proba
0.01773296244784423,0.2767732962447844,0.8731272506027182,predict_proba
0.01773296244784423,0.27746870653685674,0.8728126414540553,predict_proba
0.01773296244784423,0.27816411682892905,0.8726428331641395,predict_proba
0.01773296244784423,0.27885952712100137,0.8719490815468471,predict_proba
0.01808066759388039,0.27885952712100137,0.871566061205293,predict_proba
0.01808066759388039,0.27990264255910985,0.8711002274616317,predict_proba
0.01842837273991655,0.27990264255910985,0.8709002401244305,predict_proba
0.01842837273991655,0.2851182197496523,0.8675381800284294,predict_proba
0.01842837273991655,0.2865090403337969,0.8674734304220677,predict_proba
0.01842837273991655,0.28929068150208626,0.8663928741958111,predict_proba
0.018776077885952713,0.28929068150208626,0.8661519273176791,predict_proba
0.018776077885952713,0.2948539638386648,0.864299691674724,predict_proba
0.018776077885952713,0.2955493741307371,0.8642870184248904,predict_proba
0.018776077885952713,0.2965924895688456,0.8634010064704274,predict_proba
0.018776077885952713,0.29763560500695413,0.8633832492419641,predict_proba
0.01912378303198887,0.29763560500695413,0.8632757678158633,predict_proba
0.01912378303198887,0.2979833101529903,0.8631669573174628,predict_proba
0.019471488178025034,0.2979833101529903,0.8628793868532746,predict_proba
0.019471488178025034,0.29833101529902645,0.8627173056768531,predict_proba
0.019471488178025034,0.29902642559109877,0.8626840462332337,predict_proba
0.019471488178025034,0.3021557719054242,0.8617852806253322,predict_proba
0.019819193324061197,0.3031988873435327,0.8617831279919717,predict_proba
0.019819193324061197,0.3066759388038943,0.8603715996653539,predict_proba
0.020166898470097356,0.30806675938803896,0.8603314471275095,predict_proba
0.020166898470097356,0.31050069541029207,0.8588471568945182,predict_proba
0.020166898470097356,0.312586926286509,0.8588395713995264,predict_proba
0.02051460361613352,0.312586926286509,0.8586670981508356,predict_proba
0.02051460361613352,0.3136300417246175,0.8580821080698069,predict_proba
0.02086230876216968,0.31467315716272604,0.8578494704974016,predict_proba
0.02086230876216968,0.3157162726008345,0.8575075736869147,predict_proba
0.021557719054242003,0.3157162726008345,0.8573337233960461,predict_proba
0.021557719054242003,0.31884561891515995,0.8561500078331655,predict_proba
0.021905424200278165,0.31884561891515995,0.8561359637157833,predict_proba
0.021905424200278165,0.3202364394993046,0.855079407344432,predict_proba
0.022253129346314324,0.3209318497913769,0.8550351878699306,predict_proba
0.022600834492350487,0.32127955493741306,0.8547519084861974,predict_proba
0.022600834492350487,0.3216272600834492,0.8539107576256858,predict_proba
0.02294853963838665,0.32301808066759385,0.8537912509433291,predict_proba
0.02294853963838665,0.3240611961057024,0.8535579767673237,predict_proba
0.02329624478442281,0.32440890125173855,0.8535059752850215,predict_proba
0.02364394993045897,0.32440890125173855,0.8534847229715281,predict_proba
0.023991655076495134,0.32510431154381086,0.8534597658504198,predict_proba
0.023991655076495134,0.3257997218358832,0.8530043742134876,predict_proba
0.024339360222531293,0.3264951321279555,0.8527648412342113,predict_proba
0.024687065368567455,0.32684283727399166,0.852764841234211,predict_proba
0.024687065368567455,0.3282336578581363,0.8521878157860435,predict_proba
0.025034770514603615,0.32858136300417246,0.8521878157860433,predict_proba
0.025034770514603615,0.3299721835883171,0.8521813210783463,predict_proba
0.025382475660639777,0.33136300417246173,0.8521728150412375,predict_proba
0.025382475660639777,0.3355354659248957,0.8494318776215595,predict_proba
0.02573018080667594,0.3355354659248957,0.8488817060110924,predict_proba
0.02573018080667594,0.336230876216968,0.8488060613286847,predict_proba
0.02573018080667594,0.33762169680111265,0.8486913640326685,predict_proba
0.02573018080667594,0.3379694019471488,0.8486508500450972,predict_proba
0.0260778859527121,0.3379694019471488,0.848121639298011,predict_proba
0.0260778859527121,0.3397079276773296,0.8477383580699442,predict_proba
0.0260778859527121,0.34144645340751045,0.8477020379444007,predict_proba
0.02642559109874826,0.3442280945757997,0.847654324522353,predict_proba
0.026773296244784424,0.3442280945757997,0.8472471772868004,predict_proba
0.026773296244784424,0.3452712100139082,0.8469571933926827,predict_proba
0.027121001390820583,0.34666203059805284,0.8469368067442162,predict_proba
