rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
34,checkin_process,0.0009490245608230419,0.00039374810421296646,0.8125160284744393,5,5000,True,True
35,food_beverage_quality_variety,0.0009185123416517227,0.000601924039267872,0.8125160284744393,5,5000,True,True
36,age_group,0.0007933243445525928,0.0008922942757051229,0.8125160284744393,5,5000,True,True
37,nationality,0.0007902097605201108,0.00014197928944667556,0.8125160284744393,5,5000,True,True
38,immigration_queue_wait_time,0.0007847892356648289,0.0,0.8125160284744393,5,5000,True,True
39,has_disability,0.0007600469826267497,0.00038516829857973653,0.8125160284744393,5,5000,True,True
40,traveling_alone,0.0007546797364323732,0.00039289805955141553,0.8125160284744393,5,5000,True,True
41,parking_space_availability_ease,0.0006251924984431723,0.0,0.8125160284744393,5,5000,True,True
42,baggage_claim_time,0.0005951552841199081,0.00023028267038044468,0.8125160284744393,5,5000,True,True
43,restroom_quantity,0.0005196960706016051,0.0005358819223926733,0.8125160284744393,5,5000,True,True
44,baggage_integrity,0.0005149024653792634,0.00013893472691389738,0.8125160284744393,5,5000,True,True
45,food_beverage_price_quality,0.0004688465684280274,0.0003547270619291726,0.8125160284744393,5,5000,True,True
46,power_outlet_availability,0.0004500596009507474,0.0009744442777077333,0.8125160284744393,5,5000,True,True
47,baggage_carousel_identification_ease,0.00043634908443346276,0.00010843640869546169,0.8125160284744393,5,5000,True,True
48,connection_wait_time,0.00042507832257292487,0.0004400705748417083,0.8125160284744393,5,5000,True,True
49,parking_facility_quality,0.00040653473978196074,9.174131891580899e-05,0.8125160284744393,5,5000,True,True
50,process,0.0003857981451508063,0.0005306289367097359,0.8125160284744393,5,5000,True,True
51,immigration_queue_organization,0.0003833633065364328,0.0,0.8125160284744393,5,5000,True,True
52,self_service_kiosk_quantity,0.0003833633065364328,0.0,0.8125160284744393,5,5000,True,True
53,parking_value_for_money,0.00037440445322955984,0.0,0.8125160284744393,5,5000,True,True
54,food_beverage_outlets,0.0003549478858095423,0.00069712714837045,0.8125160284744393,5,5000,True,True
55,uses_assistive_device,0.0003441816193572089,0.0005263206479549301,0.8125160284744393,5,5000,True,True
56,service_window_quantity,0.00034412022610226246,8.775019549729688e-05,0.8125160284744393,5,5000,True,True
57,immigration_staff_service,0.00034412022610226246,8.775019549729688e-05,0.8125160284744393,5,5000,True,True
58,security_queue_wait_time,0.00033247022622509006,0.00016787219046413305,0.8125160284744393,5,5000,True,True
59,transport_to_airport,0.0003212750698843081,0.002136478892917966,0.8125160284744393,5,5000,True,True
60,checkin_queue_organization,0.00028700379931994035,0.00010749462610872027,0.8125160284744393,5,5000,True,True
61,gender,0.00019805776597929813,0.0004661604071102986,0.8125160284744393,5,5000,True,True
62,parking_terminal_access_ease,0.00018714790436558104,0.0,0.8125160284744393,5,5000,True,True
63,network_access_ease,0.0001597131600751034,9.076057475525503e-05,0.8125160284744393,5,5000,True,True
64,immigration_control,0.00012292808052916104,0.0008606579546426607,0.8125160284744393,5,5000,True,True
65,retail_quality_variety,2.2979482799545536e-05,9.177293759512448e-05,0.8125160284744393,5,5000,True,True
66,terminal_accessibility,0.0,0.0,0.8125160284744393,5,5000,True,True
67,airline_service,0.0,0.0,0.8125160284744393,5,5000,True,True
68,retail_price_quality,0.0,0.0,0.8125160284744393,5,5000,True,True
69,restroom_cleanliness,-4.519358591192901e-05,0.0003260817911118396,0.8125160284744393,5,5000,True,True
70,checkin_service_time,-8.395623223256266e-05,8.778264704537166e-05,0.8125160284744393,5,5000,True,True
71,customs_control,-0.00018520371335781772,0.00024399580278772965,0.8125160284744393,5,5000,True,True
72,customs_queue_wait_time,-0.00020526600560821784,0.0,0.8125160284744393,5,5000,True,True
73,retail_outlet_quantity,-0.0002142876452172482,0.0,0.8125160284744393,5,5000,True,True
74,retail_outlets,-0.00026601951351876705,0.00044262040519293277,0.8125160284744393,5,5000,True,True
75,requested_special_assistance,-0.0002963615987605195,0.00022417356565492309,0.8125160284744393,5,5000,True,True
76,disembarkation_method_used,-0.0003048038136348463,0.000571267224421811,0.8125160284744393,5,5000,True,True
77,month,-0.00040692608175878496,0.002306629498446492,0.8125160284744393,5,5000,True,True
78,customs_staff_service,-0.0004105070534610178,0.0,0.8125160284744393,5,5000,True,True
79,reserved_seat_availability,-0.0004105070534610178,0.0,0.8125160284744393,5,5000,True,True
80,customs_queue_organization,-0.0004105070534610178,0.0,0.8125160284744393,5,5000,True,True
81,internet_connection_speed,-0.00041379719451601905,9.169715913629142e-05,0.8125160284744393,5,5000,True,True
82,number_of_companions,-0.0004599819812203032,0.001094339476408459,0.8125160284744393,5,5000,True,True
83,checkin_counter_quantity,-0.000494069094707239,8.779626637435485e-05,0.8125160284744393,5,5000,True,True
84,checkin_queue_wait_time,-0.0004975822086630277,0.0,0.8125160284744393,5,5000,True,True
85,staff_courtesy,-0.0006274638841944569,9.16684209700024e-05,0.8125160284744393,5,5000,True,True
