threshold,score_source,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,sensitivity,specificity,precision_not_liked,recall_not_liked,precision_liked,recall_liked,pred_positive_rate
0.05,predict_proba,0.6291724617524339,0.6291724617524339,0.5719547519537018,0.5719547519537019,0.7776042301339623,0.6291724617524339,0.9947844228094576,0.2635605006954103,0.9805950840879689,0.2635605006954103,0.5746133761799558,0.9947844228094576,0.8656119610570236
0.1,predict_proba,0.6999304589707928,0.6999304589707928,0.6735895733326915,0.6735895733326915,0.7952287098628561,0.6999304589707928,0.9840055632823366,0.41585535465924894,0.9629629629629629,0.41585535465924894,0.6274944567627494,0.9840055632823366,0.7840751043115438
0.15,predict_proba,0.7439151599443672,0.7439151599443672,0.7300631346137396,0.7300631346137395,0.8069131264654335,0.7439151599443672,0.9704450625869263,0.5173852573018081,0.9459631277813096,0.5173852573018081,0.6678631251495573,0.9704450625869263,0.7265299026425591
0.2,predict_proba,0.7719054242002782,0.7719054242002782,0.7635703057328929,0.7635703057328929,0.8165432226653546,0.7719054242002782,0.9596662030598053,0.5841446453407511,0.9354120267260579,0.5841446453407511,0.6976744186046512,0.9596662030598053,0.6877607788595271
0.25,predict_proba,0.7859874826147427,0.7859874826147426,0.780356291413449,0.780356291413449,0.8186672477329322,0.7859874826147426,0.946105702364395,0.6258692628650904,0.9207161125319693,0.6258692628650904,0.7166183829338951,0.946105702364395,0.6601182197496523
0.3,predict_proba,0.7929415855354659,0.792941585535466,0.7891533434901776,0.7891533434901776,0.8156246601019808,0.792941585535466,0.9269819193324061,0.6589012517385258,0.9002375296912114,0.6589012517385258,0.7310117905127502,0.9269819193324061,0.6340403337969402
0.35,predict_proba,0.8033727399165508,0.8033727399165507,0.8007252051442237,0.8007252051442239,0.8203998770654077,0.8033727399165507,0.9186369958275382,0.6881084840055632,0.8942611839132399,0.6881084840055632,0.7465385702175756,0.9186369958275382,0.6152642559109874
0.39999999999999997,predict_proba,0.808066759388039,0.8080667593880388,0.8063345024856685,0.8063345024856687,0.8194978584253658,0.8080667593880388,0.9026425591098748,0.713490959666203,0.8799313893653516,0.713490959666203,0.7590643274853801,0.9026425591098748,0.5945757997218358
0.44999999999999996,predict_proba,0.8113699582753825,0.8113699582753825,0.8101716856535435,0.8101716856535435,0.8194355814250296,0.8113699582753825,0.8908205841446454,0.7319193324061196,0.8701942951632906,0.7319193324061196,0.7686768676867687,0.8908205841446454,0.5794506258692629
0.49999999999999994,predict_proba,0.8150208623087621,0.8150208623087623,0.8144025463923278,0.8144025463923277,0.819275514045076,0.8150208623087623,0.872739916550765,0.7573018080667594,0.8561320754716981,0.7573018080667594,0.7824189526184538,0.872739916550765,0.5577190542420027
0.5499999999999999,predict_proba,0.8148470097357441,0.8148470097357441,0.8146511092785638,0.8146511092785639,0.8161837437125192,0.8148470097357441,0.8473574408901252,0.782336578581363,0.83674228337672,0.782336578581363,0.7956252040483186,0.8473574408901252,0.5325104311543811
0.6,predict_proba,0.8099791376912379,0.8099791376912379,0.8099788562678071,0.8099788562678071,0.8099809740323409,0.8099791376912379,0.8111961057023644,0.8087621696801113,0.8107354478912513,0.8087621696801113,0.8092265001734305,0.8111961057023644,0.5012169680111266
0.65,predict_proba,0.8051112656467315,0.8051112656467316,0.804823144516745,0.8048231445167449,0.8069235947308221,0.8051112656467316,0.7666898470097357,0.8435326842837274,0.783338714885373,0.8435326842837274,0.8305084745762712,0.7666898470097357,0.46157858136300417
0.7,predict_proba,0.7894645340751043,0.7894645340751043,0.788006655918388,0.788006655918388,0.7976523546507038,0.7894645340751043,0.7065368567454798,0.8723922114047288,0.7482851178049508,0.8723922114047288,0.8470195914964569,0.7065368567454798,0.41707232267037553
0.75,predict_proba,0.775904033379694,0.775904033379694,0.7720805771104693,0.7720805771104693,0.7957493768751578,0.775904033379694,0.6463838664812239,0.9054242002781642,0.7191383595691798,0.9054242002781642,0.8723603941811356,0.6463838664812239,0.3704798331015299
0.7999999999999999,predict_proba,0.7420027816411683,0.7420027816411683,0.7320979159424559,0.7320979159424559,0.7840034392052371,0.7420027816411683,0.549721835883171,0.9342837273991655,0.6747865394274234,0.9342837273991655,0.8932203389830509,0.549721835883171,0.3077190542420028
0.85,predict_proba,0.6926286509040334,0.6926286509040334,0.6690934255983304,0.6690934255983304,0.769220137135828,0.6926286509040334,0.4259388038942976,0.9593184979137691,0.6256235827664399,0.9593184979137691,0.912816691505216,0.4259388038942976,0.23331015299026425
0.9,predict_proba,0.6338664812239221,0.6338664812239221,0.5818924836881039,0.5818924836881039,0.7662583874542153,0.6338664812239221,0.28129346314325454,0.9864394993045897,0.5785073409461664,0.9864394993045897,0.9540094339622641,0.28129346314325454,0.1474269819193324
0.95,predict_proba,0.5731919332406119,0.5731919332406119,0.48019023033006497,0.480190230330065,0.7574094758804313,0.5731919332406119,0.1502086230876217,0.9961752433936022,0.539649651535129,0.9961752433936022,0.9751693002257337,0.1502086230876217,0.07701668984700974
