threshold,score_source,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,sensitivity,specificity,precision_not_liked,recall_not_liked,precision_liked,recall_liked,pred_positive_rate
0.05,predict_proba,0.6316063977746871,0.6316063977746871,0.5751377705630157,0.5751377705630158,0.7809951659371388,0.6316063977746871,0.9961752433936022,0.2670375521557719,0.9858793324775353,0.2670375521557719,0.5761109993967424,0.9961752433936022,0.8645688456189151
0.1,predict_proba,0.6976703755215578,0.6976703755215576,0.6700940157028701,0.6700940157028701,0.7969602821166815,0.6976703755215576,0.9867872044506258,0.40855354659248955,0.9686727122835944,0.40855354659248955,0.6252478519497686,0.9867872044506258,0.7891168289290682
0.15,predict_proba,0.7393949930458971,0.7393949930458971,0.7244163216403066,0.7244163216403067,0.8059009639129351,0.7393949930458971,0.9725312934631433,0.5062586926286509,0.9485342019543974,0.5062586926286509,0.6632677258714726,0.9725312934631433,0.7331363004172462
0.2,predict_proba,0.7712100139082059,0.7712100139082059,0.7628173529631099,0.7628173529631098,0.815925917788958,0.7712100139082059,0.9593184979137691,0.5831015299026425,0.9347826086956522,0.5831015299026425,0.6970692268822638,0.9593184979137691,0.6881084840055632
0.25,predict_proba,0.7878998609179416,0.7878998609179415,0.7826493913759249,0.7826493913759249,0.8186942428808882,0.7878998609179415,0.9433240611961057,0.6324756606397774,0.9177598385469223,0.6324756606397774,0.7196286472148541,0.9433240611961057,0.6554242002781642
0.3,predict_proba,0.7958970792767733,0.7958970792767732,0.7921924391180613,0.7921924391180613,0.8186173835704035,0.7958970792767732,0.9294158553546592,0.6623783031988874,0.9037001897533207,0.6623783031988874,0.7335345773874863,0.9294158553546592,0.633518776077886
0.35,predict_proba,0.8031988873435327,0.8031988873435327,0.8006373467563165,0.8006373467563164,0.8196259319075352,0.8031988873435327,0.9165507649513213,0.6898470097357441,0.8920863309352518,0.6898470097357441,0.7471655328798186,0.9165507649513213,0.6133518776077886
0.39999999999999997,predict_proba,0.8066759388038943,0.8066759388038943,0.8049697433167278,0.8049697433167279,0.8177967439462025,0.8066759388038943,0.9002086230876217,0.7131432545201669,0.8772455089820359,0.7131432545201669,0.7583479789103691,0.9002086230876217,0.5935326842837274
0.44999999999999996,predict_proba,0.8134561891515995,0.8134561891515995,0.8125082268262172,0.8125082268262173,0.8199264075754295,0.8134561891515995,0.8845618915159944,0.7423504867872045,0.8654235914065667,0.7423504867872045,0.7744292237442922,0.8845618915159944,0.571105702364395
0.49999999999999994,predict_proba,0.8143254520166898,0.8143254520166898,0.8139511444037877,0.8139511444037877,0.8168755115900279,0.8143254520166898,0.8591794158553546,0.769471488178025,0.8453017570664629,0.769471488178025,0.7884492661135929,0.8591794158553546,0.5448539638386648
0.5499999999999999,predict_proba,0.8127607788595271,0.8127607788595271,0.812717934175758,0.812717934175758,0.8130472432378927,0.8127607788595271,0.8278859527121002,0.7976356050069541,0.8225170311939763,0.7976356050069541,0.803577455281809,0.8278859527121002,0.5151251738525731
0.6,predict_proba,0.8070236439499304,0.8070236439499305,0.8068815959557145,0.8068815959557147,0.8079296329349681,0.8070236439499305,0.7799026425591099,0.8341446453407511,0.7912269129287599,0.8341446453407511,0.8246323529411764,0.7799026425591099,0.4728789986091794
0.65,predict_proba,0.7964186369958275,0.7964186369958275,0.7955309327830062,0.795530932783006,0.801657226767359,0.7964186369958275,0.730528511821975,0.8623087621696801,0.7619047619047619,0.8623087621696801,0.8414096916299559,0.730528511821975,0.43410987482614743
0.7,predict_proba,0.7818150208623088,0.7818150208623087,0.7792753146593246,0.7792753146593246,0.795411286748543,0.7818150208623087,0.674547983310153,0.8890820584144645,0.7320354995705697,0.8890820584144645,0.8587870739265162,0.674547983310153,0.3927329624478442
0.75,predict_proba,0.7635605006954103,0.7635605006954103,0.7581284787860911,0.7581284787860911,0.7895738391983775,0.7635605006954103,0.6136995827538247,0.9134214186369958,0.7027822364901016,0.9134214186369958,0.8763654419066534,0.6136995827538247,0.3501390820584145
0.7999999999999999,predict_proba,0.7385257301808067,0.7385257301808066,0.7278350806067997,0.7278350806067998,0.7829890116951548,0.7385257301808066,0.5403337969401947,0.9367176634214186,0.670816733067729,0.9367176634214186,0.8951612903225806,0.5403337969401947,0.30180806675938804
0.85,predict_proba,0.6891515994436718,0.6891515994436718,0.6636438607911552,0.6636438607911551,0.7715128628746755,0.6891515994436718,0.413769123783032,0.9645340751043116,0.6219730941704036,0.9645340751043116,0.9210526315789473,0.413769123783032,0.22461752433936022
0.9,predict_proba,0.6256954102920723,0.6256954102920723,0.569573233304051,0.569573233304051,0.7627133098687108,0.6256954102920723,0.2646036161335188,0.9867872044506258,0.5729860690490611,0.9867872044506258,0.9524405506883604,0.2646036161335188,0.13890820584144645
0.95,predict_proba,0.5660639777468707,0.5660639777468707,0.46717456509588784,0.4671745650958878,0.7564372103325743,0.5660639777468707,0.13525730180806675,0.9968706536856745,0.5354874859917819,0.9968706536856745,0.9773869346733668,0.13525730180806675,0.0691933240611961
