rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
1,location_and_movement,0.048496110441877696,0.0015848448707472215,0.8123531302384751,5,5000,True,True
2,curbside_dropoff_ease,0.023911562563117238,0.0033486771058467107,0.8123531302384751,5,5000,True,True
3,overall_airport_cleanliness,0.01797878264394446,0.0023045566184441107,0.8123531302384751,5,5000,True,True
4,boarding_lounge_comfort,0.012212638614504412,0.0025297250639068907,0.8123531302384751,5,5000,True,True
5,thermal_comfort,0.006206258901220308,0.0007493703567867996,0.8123531302384751,5,5000,True,True
6,signage,0.0054211380327308985,0.0008993872238170443,0.8123531302384751,5,5000,True,True
7,ticket_purchased_by,0.004175964856207215,0.0014586067286406314,0.8123531302384751,5,5000,True,True
8,ticket_purchase_process,0.0038511583520254742,0.0015145539559980317,0.8123531302384751,5,5000,True,True
9,baggage_claim_process,0.0036477891365987113,0.000820230976065518,0.8123531302384751,5,5000,True,True
10,food_beverage_outlet_quantity,0.0033758713823180742,0.0002887537799361485,0.8123531302384751,5,5000,True,True
11,trips_last_12_months,0.0029467690999268824,0.0013786331401063746,0.8123531302384751,5,5000,True,True
12,seat_availability,0.0025628188255961692,0.0008276839789899216,0.8123531302384751,5,5000,True,True
13,household_income,0.002495249482933093,0.0008698107975167939,0.8123531302384751,5,5000,True,True
14,used_airport_before_last_12_months,0.002468587117219423,0.0015715461273654347,0.8123531302384751,5,5000,True,True
15,flight_information_display_availability,0.002169600887727685,0.0004977536514797289,0.8123531302384751,5,5000,True,True
16,acoustic_comfort,0.0020752443432226152,0.0005082152048318112,0.8123531302384751,5,5000,True,True
17,arrival_lead_time,0.0019450132093916661,0.0007159757706333602,0.8123531302384751,5,5000,True,True
18,ticket_purchase_channel,0.0018141244882598385,0.0008205241129902561,0.8123531302384751,5,5000,True,True
19,parking,0.0017230909685558293,0.0,0.8123531302384751,5,5000,True,True
20,security_queue_organization,0.0015465346159695636,0.00019695866815217707,0.8123531302384751,5,5000,True,True
21,security_screening_process,0.0013329633689861842,0.0009049111906125343,0.8123531302384751,5,5000,True,True
22,security_queue_wait_time,0.0011093237779679522,0.00014171487358719318,0.8123531302384751,5,5000,True,True
23,transport_to_airport,0.001086480791832245,0.0015766847850013964,0.8123531302384751,5,5000,True,True
24,security_staff_service,0.00101744663269554,0.00017851507267770475,0.8123531302384751,5,5000,True,True
25,trip_purpose,0.0009077285085322906,0.0015324487459336734,0.8123531302384751,5,5000,True,True
26,food_beverage_quality_variety,0.0008431068886345372,0.000355417246878265,0.8123531302384751,5,5000,True,True
27,food_beverage_price_quality,0.0007809080485716268,0.00022880984233940118,0.8123531302384751,5,5000,True,True
28,immigration_queue_wait_time,0.0007800604398481292,0.0,0.8123531302384751,5,5000,True,True
29,power_outlet_availability,0.000604063036635627,0.0003821359441717497,0.8123531302384751,5,5000,True,True
30,checkin_method,0.0006013281796346526,0.00071029747862646,0.8123531302384751,5,5000,True,True
31,disembarkation_method_rating,0.0005760219025503499,0.0,0.8123531302384751,5,5000,True,True
32,immigration_control,0.00047386575148185007,0.000815526844451789,0.8123531302384751,5,5000,True,True
33,connection,0.00045439372110258616,0.0008106720171348794,0.8123531302384751,5,5000,True,True
34,requested_special_assistance,0.00040243115283871144,0.0001986584550096908,0.8123531302384751,5,5000,True,True
35,immigration_staff_service,0.00037915207771754833,0.0,0.8123531302384751,5,5000,True,True
36,gender,0.000345767573740452,0.0003106806940615727,0.8123531302384751,5,5000,True,True
37,disembarkation_method_used,0.0003163745251224759,0.00023148934051206327,0.8123531302384751,5,5000,True,True
38,process,0.0002738554693706874,0.0005373647676848172,0.8123531302384751,5,5000,True,True
39,connection_wait_time,0.0002465308605559935,0.0003546077138590756,0.8123531302384751,5,5000,True,True
40,used_parking,0.0002450062089414784,0.0002563245407098201,0.8123531302384751,5,5000,True,True
41,parking_space_availability_ease,0.00021157246655090223,0.0,0.8123531302384751,5,5000,True,True
42,parking_facility_quality,0.00020881189437764734,9.122839644549506e-05,0.8123531302384751,5,5000,True,True
43,retail_price_quality,0.000196809495132233,0.0,0.8123531302384751,5,5000,True,True
44,self_service_kiosk_quantity,0.0001895192508843957,0.0,0.8123531302384751,5,5000,True,True
45,immigration_queue_organization,0.00018228981544299305,0.0,0.8123531302384751,5,5000,True,True
46,parking_value_for_money,0.0001751211748313164,0.0,0.8123531302384751,5,5000,True,True
47,nationality,0.00016778574244058486,0.0003798860410189266,0.8123531302384751,5,5000,True,True
48,number_of_companions,0.00016039695709659795,0.0002557902123502643,0.8123531302384751,5,5000,True,True
49,service_window_quantity,0.00014291886611521586,8.803611903560942e-05,0.8123531302384751,5,5000,True,True
50,food_beverage_outlets,0.0001308167668755411,0.00046944500792998363,0.8123531302384751,5,5000,True,True
51,flight_type,0.00011959037334610123,0.0004299042889341036,0.8123531302384751,5,5000,True,True
52,has_disability,0.00011662460743813163,0.00017728697724959133,0.8123531302384751,5,5000,True,True
53,airport_internet,8.504167528897711e-05,0.0007846302348845844,0.8123531302384751,5,5000,True,True
54,checkin_process,7.94341844332358e-05,0.00046421935058190843,0.8123531302384751,5,5000,True,True
55,baggage_claim_time,6.0031706905472325e-05,0.00018118731241544402,0.8123531302384751,5,5000,True,True
56,uses_assistive_device,3.644282541765964e-05,0.00021965185099988275,0.8123531302384751,5,5000,True,True
57,network_access_ease,3.164319094952628e-05,0.00011167761065043588,0.8123531302384751,5,5000,True,True
58,parking_terminal_access_ease,2.625190522016485e-05,9.126922085279392e-05,0.8123531302384751,5,5000,True,True
59,internet_connection_speed,1.1914703270887728e-05,9.123519119425118e-05,0.8123531302384751,5,5000,True,True
60,customs_queue_organization,0.0,0.0,0.8123531302384751,5,5000,True,True
61,customs_queue_wait_time,0.0,0.0,0.8123531302384751,5,5000,True,True
62,airline_service,0.0,0.0,0.8123531302384751,5,5000,True,True
63,terminal_accessibility,0.0,0.0,0.8123531302384751,5,5000,True,True
64,customs_control,-2.9281743252340675e-06,0.0001417892039176258,0.8123531302384751,5,5000,True,True
65,baggage_carousel_identification_ease,-5.9536399464565905e-05,0.0001417422453269123,0.8123531302384751,5,5000,True,True
66,checkin_queue_organization,-8.235370712885714e-05,8.807345418688772e-05,0.8123531302384751,5,5000,True,True
67,baggage_integrity,-0.00010029562197721997,8.585494081543751e-05,0.8123531302384751,5,5000,True,True
68,month,-0.00012391163060574418,0.0005947974491513745,0.8123531302384751,5,5000,True,True
69,education,-0.0001734089952024398,0.0008149561085186702,0.8123531302384751,5,5000,True,True
70,transport_options_to_airport,-0.00019612747262645058,0.000921189733851533,0.8123531302384751,5,5000,True,True
71,reserved_seat_availability,-0.0002041375256931488,0.0,0.8123531302384751,5,5000,True,True
72,customs_staff_service,-0.0002041375256931488,0.0,0.8123531302384751,5,5000,True,True
73,retail_quality_variety,-0.00021862621353674339,0.0,0.8123531302384751,5,5000,True,True
74,retail_outlet_quantity,-0.0002243488850176112,3.1990706110299488e-06,0.8123531302384751,5,5000,True,True
75,checkin_service_time,-0.00027929040420524574,8.807002517953814e-05,0.8123531302384751,5,5000,True,True
76,age_group,-0.00031323529764668565,0.0013238789964648866,0.8123531302384751,5,5000,True,True
77,restrooms,-0.0003528395627911074,0.0005268444783103826,0.8123531302384751,5,5000,True,True
78,checkin_queue_wait_time,-0.0004096292395929124,0.00011155037922320292,0.8123531302384751,5,5000,True,True
79,traveling_alone,-0.0004197532605426657,0.0002060201442918485,0.8123531302384751,5,5000,True,True
80,staff_courtesy,-0.0004236862209156866,9.114742321016543e-05,0.8123531302384751,5,5000,True,True
81,checkin_counter_quantity,-0.0005226058572357362,0.00017615017727435475,0.8123531302384751,5,5000,True,True
82,retail_outlets,-0.0006808759689218346,0.00041855759726993366,0.8123531302384751,5,5000,True,True
83,restroom_quantity,-0.0006985789706916324,0.0003573096408395884,0.8123531302384751,5,5000,True,True
84,restroom_maintenance,-0.0011107571186783406,0.00029759906857793837,0.8123531302384751,5,5000,True,True
85,restroom_cleanliness,-0.0016749451573734753,0.0005295908555353245,0.8123531302384751,5,5000,True,True
