threshold,score_source,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,sensitivity,specificity,precision_not_liked,recall_not_liked,precision_liked,recall_liked,pred_positive_rate
0.5499999999999999,predict_proba,0.8014603616133519,0.8014603616133519,0.8014180109054694,0.8014180109054693,0.8017177456826454,0.8014603616133519,0.8160639777468707,0.7868567454798331,0.8105300859598854,0.7868567454798331,0.7929054054054054,0.8160639777468707,0.5146036161335188
