rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
76,ticket_purchased_by,-0.0007503490735100371,0.0006689374627490889,0.7997726266853022,5,5000,True,True
77,education,-0.0007738420662701361,0.0007933240259409466,0.7997726266853022,5,5000,True,True
78,gender,-0.000972665692539798,0.001642312376495881,0.7997726266853022,5,5000,True,True
79,arrival_lead_time,-0.0009924180231871027,0.000496412535869445,0.7997726266853022,5,5000,True,True
80,age_group,-0.0010043009503798218,0.0010974791502530892,0.7997726266853022,5,5000,True,True
81,transport_to_airport,-0.0010510050001036441,0.0010763949519275113,0.7997726266853022,5,5000,True,True
82,ticket_purchase_channel,-0.0011149341852406901,0.0009941863485698826,0.7997726266853022,5,5000,True,True
83,restroom_quantity,-0.0012227361054622631,0.0006899744411401304,0.7997726266853022,5,5000,True,True
84,transport_options_to_airport,-0.0014413609899137647,0.0008425884373889415,0.7997726266853022,5,5000,True,True
85,month,-0.0015202889032415179,0.0021341704367621593,0.7997726266853022,5,5000,True,True
