mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.4293965816497803,0.004342197813624423,1.0273303508758544,0.0491858090899632,euclidean,31,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 31, 'model__weights': 'uniform'}",0.8005409060175794,0.7959045687240414,0.8067040185471407,0.7954018547140649,0.7994590417310664,0.7996020779467785,0.004065780797176732,5,0.8005373308824342,0.7959076736092555,0.8067040185471406,0.7954018547140649,0.7994590417310665,0.7996019838967923,0.00406505144551057,5,0.8002661281545858,0.7956944697837863,0.8064890894967521,0.7951596028773855,0.7992373490885676,0.7993693278802155,0.004067899734216826,4,0.8002668437219372,0.7956938369556531,0.8064890894967521,0.7951596028773856,0.7992373490885676,0.7993693444280592,0.004068045641300427,4,0.8021959482278562,0.7971335922195629,0.8080727015432805,0.7968059093377498,0.8007876235723198,0.8009991549801538,0.004099707430258289,5,0.8005373308824342,0.7959076736092555,0.8067040185471406,0.7954018547140649,0.7994590417310665,0.7996019838967923,0.00406505144551057,5
0.430263090133667,0.00449445592008798,1.0257623195648193,0.06669627930188236,euclidean,31,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 31, 'model__weights': 'distance'}",0.7941659422389645,0.7905920989085289,0.7991692426584235,0.7899922720247295,0.7900888717156105,0.7928016855092513,0.0035367051396635878,13,0.7941642143245045,0.7905928060118483,0.7991692426584235,0.7899922720247295,0.7900888717156105,0.7928014813470232,0.0035364835656902347,13,0.7940994836836838,0.7905811086994443,0.7991516081523224,0.7899742099944335,0.7900629635767404,0.7927738748213249,0.003533499893349261,13,0.7940998409877444,0.7905809621633233,0.7991516081523226,0.7899742099944335,0.7900629635767404,0.7927739169749128,0.0035335448929225267,13,0.7945424479467742,0.7906546332252997,0.7992743479125026,0.7900920626575699,0.7902321408545474,0.7929591265193388,0.0035596663701240325,13,0.7941642143245045,0.7905928060118483,0.7991692426584235,0.7899922720247295,0.7900888717156105,0.7928014813470232,0.0035364835656902347,13
0.4413060188293457,0.0077115133955880264,1.0267656326293946,0.057480303663623035,euclidean,41,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 41, 'model__weights': 'uniform'}",0.8045977011494253,0.797353424128272,0.8070904173106646,0.794339258114374,0.7987828438948995,0.8004327289195272,0.004711824135820426,1,0.8045936968860306,0.7973568369070305,0.8070904173106646,0.794339258114374,0.7987828438948995,0.8004326106226,0.0047106706058069325,1,0.8042600377539344,0.797101231311498,0.806885760796545,0.7940239913729248,0.7985485984376112,0.8001639239345026,0.004725449685401152,1,0.8042608230176449,0.797100540372274,0.8068857607965451,0.7940239913729249,0.7985485984376113,0.8001639427994001,0.004725675402872008,1,0.8067051154451643,0.7988467124802185,0.8083977389556639,0.7961524209061713,0.8001790232617739,0.8020562022097983,0.0047012071083364195,1,0.8045936968860306,0.7973568369070305,0.8070904173106646,0.794339258114374,0.7987828438948995,0.8004326106226,0.0047106706058069325,1
0.4417773723602295,0.011077781268063268,0.9927895069122314,0.10809738896953637,euclidean,41,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 41, 'model__weights': 'distance'}",0.7960977494446054,0.7898193760262726,0.8001352395672334,0.7874806800618238,0.7897990726429676,0.7926664235485805,0.004706942244087047,14,0.7960960028887729,0.7898200644629871,0.8001352395672334,0.7874806800618238,0.7897990726429676,0.792666211924757,0.0047066043750826686,14,0.7960304907364507,0.7898089257550527,0.8001154514193893,0.7874583953429886,0.7897753359336815,0.7926377198375125,0.004699959229115209,14,0.7960308484955366,0.7898087826006525,0.8001154514193893,0.7874583953429886,0.7897753359336815,0.7926377627584497,0.00470002811510466,14,0.7964849850879989,0.7898785028414659,0.8002541376673442,0.7876012985936384,0.7899300179738686,0.7928297884328632,0.004752626337068347,14,0.7960960028887729,0.7898200644629871,0.8001352395672334,0.7874806800618238,0.7897990726429676,0.792666211924757,0.0047066043750826686,14
0.44162664413452146,0.009412784028783885,1.034340000152588,0.08688275513666975,euclidean,51,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 51, 'model__weights': 'uniform'}",0.801603399980682,0.7970636530474259,0.8076700154559505,0.7964644513137558,0.7986862442040186,0.8002975528003666,0.004094033035472734,2,0.8015997408881693,0.7970669258780141,0.8076700154559506,0.7964644513137558,0.7986862442040186,0.8002974755479817,0.004093283085859294,2,0.8013171053841273,0.7968314541608741,0.807400844757564,0.7961795981437405,0.7984558573241435,0.8000369719540898,0.004087051865902075,2,0.8013178338691058,0.7968307907354838,0.807400844757564,0.7961795981437405,0.7984558573241436,0.8000369849660075,0.004087201587946932,2,0.8033437196532885,0.7984351356273776,0.809399645443992,0.7981310869286065,0.8000582410483449,0.801873565740322,0.004193508823618933,3,0.8015997408881693,0.7970669258780141,0.8076700154559506,0.7964644513137558,0.7986862442040186,0.8002974755479817,0.004093283085859294,2
0.4441823959350586,0.011904546965580994,0.9403314113616943,0.05131659336932965,euclidean,51,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 51, 'model__weights': 'distance'}",0.7946488940403748,0.7898193760262726,0.7989760432766615,0.7896058732612056,0.7881568778979907,0.792241412900501,0.004016141674281492,15,0.7946473807134696,0.7898199525066136,0.7989760432766615,0.7896058732612056,0.7881568778979907,0.7922412255311881,0.004015890761990489,15,0.7945979788357458,0.7898120791833708,0.7989512320309236,0.7895821147350912,0.7881390356476442,0.7922164880865552,0.004009363982101992,15,0.7945982911989643,0.7898119595629953,0.7989512320309234,0.7895821147350912,0.7881390356476442,0.7922165266351238,0.004009415439241843,15,0.794938024439978,0.7898608633726691,0.7991237016133281,0.7897367312952195,0.7882539811980092,0.7923826603838408,0.004059012565738913,15,0.7946473807134696,0.7898199525066136,0.7989760432766615,0.7896058732612056,0.7881568778979907,0.7922412255311881,0.004015890761990489,15
0.4769925594329834,0.013592750678686621,0.9801713943481445,0.07484679954857185,euclidean,61,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 61, 'model__weights': 'uniform'}",0.8005409060175794,0.795325026562349,0.8072836166924265,0.7961746522411128,0.7979134466769706,0.7994475296380876,0.0043048786470027385,6,0.8005372189260607,0.7953281127827607,0.8072836166924265,0.7961746522411128,0.7979134466769706,0.7994474094638664,0.004304100723971533,6,0.8002486606446234,0.7951168644608274,0.8070276819834095,0.7958938050345308,0.7977053754714458,0.7991984775189673,0.004294394165735993,7,0.8002493986379895,0.7951162336665804,0.8070276819834095,0.7958938050345307,0.7977053754714459,0.7991984989587911,0.0042945501875331655,7,0.8023018775113804,0.79653689548761,0.8089224835881267,0.7978138023804662,0.7991441920377657,0.8009438502010697,0.004426286199764012,6,0.8005372189260607,0.7953281127827607,0.8072836166924265,0.7961746522411128,0.7979134466769706,0.7994474094638664,0.004304100723971533,6
0.44475617408752444,0.007651101177856499,0.9755268096923828,0.03857849050161468,euclidean,61,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 61, 'model__weights': 'distance'}",0.7944557133198107,0.7888534724234522,0.7976236476043277,0.7895092735703245,0.7880602782071098,0.7917004770250049,0.0037103404686589323,18,0.7944541813317076,0.7888538623008259,0.7976236476043277,0.7895092735703246,0.7880602782071098,0.791700248602859,0.0037100531602969116,18,0.7944034915969953,0.7888501609136858,0.7976003770284943,0.7894937140374141,0.7880420500127815,0.7916779587178742,0.0037011016056952154,18,0.7944038080922852,0.7888500801451549,0.7976003770284943,0.7894937140374141,0.7880420500127815,0.7916780058632259,0.0037011605640599695,18,0.7947518354376757,0.7888724260975135,0.7977605858098549,0.7895948949811737,0.788159404012283,0.7918278292677001,0.0037663021533438173,18,0.7944541813317076,0.7888538623008259,0.7976236476043277,0.7895092735703246,0.7880602782071098,0.791700248602859,0.0037100531602969116,18
0.4586446762084961,0.00972874366530058,0.9381331443786621,0.03996002946995811,euclidean,81,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 81, 'model__weights': 'uniform'}",0.7988988698927847,0.7957113880034773,0.8076700154559505,0.7954018547140649,0.7994590417310664,0.7994282339594687,0.004432489398927547,7,0.7988953973689954,0.7957144928868891,0.8076700154559505,0.7954018547140649,0.7994590417310665,0.7994281604313933,0.004432052092239879,7,0.798637495016137,0.7955010902000511,0.8074511671356084,0.7951228756139856,0.7993457312480161,0.7992116718427597,0.0044435032206781785,6,0.7986381957530717,0.7955004567729324,0.8074511671356084,0.7951228756139856,0.7993457312480162,0.7992116853047228,0.004443590920066823,6,0.8004511956081533,0.7969396111670131,0.8090751776161055,0.7970196492767212,0.8001369972682849,0.8007245261872556,0.004431816191019666,8,0.7988953973689954,0.7957144928868891,0.8076700154559505,0.7954018547140649,0.7994590417310665,0.7994281604313933,0.004432052092239879,7
0.47270917892456055,0.01815002647489443,0.968827199935913,0.03846704748578731,euclidean,81,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 81, 'model__weights': 'distance'}",0.7926204964744519,0.7890466531440162,0.7980100463678517,0.7892194744976816,0.7888330757341576,0.7915459492436318,0.0035201662403390862,19,0.7926190857552979,0.7890468750886321,0.7980100463678517,0.7892194744976816,0.7888330757341576,0.7915457114887242,0.003520048646695657,19,0.7925757854931208,0.7890456119976026,0.7979937428173729,0.7892087032109131,0.7888178150467504,0.7915283317131518,0.0035153996740334235,19,0.7925760796443138,0.7890455667303672,0.7979937428173729,0.7892087032109131,0.7888178150467504,0.7915283814899434,0.0035154235991820505,19,0.7928699408363588,0.7890528295690338,0.7981062847899661,0.7892786022288178,0.788916587811359,0.7916448490471071,0.00354998873523423,19,0.7926190857552979,0.7890468750886321,0.7980100463678517,0.7892194744976816,0.7888330757341576,0.7915457114887242,0.003520048646695657,19
