mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.8230277061462402,0.02577555219378872,0.06221609115600586,0.004709053963713598,14,30,300,"{'model__max_depth': 14, 'model__min_samples_leaf': 30, 'model__min_samples_split': 300}",0.8025693035835023,0.8002511349367333,0.8066074188562596,0.7962712519319938,0.8040958268933539,0.8019589872403685,0.0035160653764697834,4,0.8025655138842324,0.8002547529958779,0.8066074188562596,0.7962712519319939,0.804095826893354,0.8019589529123436,0.00351558308256932,4,0.802263711028401,0.7999716354039489,0.806106825036196,0.7954822019259777,0.8039222542763063,0.801549325534166,0.0036389843139170695,4,0.8022644618700597,0.799970913182934,0.8061068250361959,0.7954822019259777,0.8039222542763063,0.8015493312582948,0.0036390764469185566,4,0.804442901125046,0.8019467540263836,0.80980685894027,0.8009150933671683,0.8051764241924068,0.804457606330255,0.0030979088506040762,3,0.8025655138842324,0.8002547529958779,0.8066074188562596,0.7962712519319939,0.804095826893354,0.8019589529123436,0.00351558308256932,4
0.8032187461853028,0.020209193362423054,0.06187124252319336,0.003928666947054421,14,30,500,"{'model__max_depth': 14, 'model__min_samples_leaf': 30, 'model__min_samples_split': 500}",0.7977397855694002,0.7945523036800928,0.8070904173106646,0.7954018547140649,0.8007148377125193,0.7990998397973483,0.004531279580410189,55,0.7977381603149587,0.7945544009453298,0.8070904173106646,0.7954018547140649,0.8007148377125193,0.7990999341995074,0.004530956328726857,55,0.7976819788613739,0.7944560830410146,0.8068369405874772,0.7950989808935054,0.8006381747583927,0.7989424316283528,0.00450970054094214,57,0.7976823091854199,0.79445565348459,0.8068369405874772,0.7950989808935055,0.8006381747583927,0.7989424117818771,0.0045097675483451,57,0.7980768821232487,0.7951094626167177,0.8087108308629781,0.7971588324251973,0.8011780999812073,0.8000468216018698,0.004752757179372782,57,0.7977381603149587,0.7945544009453298,0.8070904173106646,0.7954018547140649,0.8007148377125193,0.7990999341995074,0.004530956328726857,55
0.8223536968231201,0.011422903578463822,0.06864786148071289,0.009676064994333052,14,50,100,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 100}",0.7998647734956051,0.7991886409736308,0.8065108191653787,0.7966576506955177,0.8016808346213292,0.8007805437902924,0.003286871361524101,40,0.7998605546050045,0.7991920817586047,0.8065108191653787,0.7966576506955177,0.8016808346213292,0.800780388169167,0.003286774057697925,40,0.7994808720183512,0.7989346018841712,0.8060042309581739,0.7958503000507691,0.801485170521002,0.8003510350864934,0.0033545482375720564,47,0.799481719482981,0.7989339115605587,0.8060042309581736,0.7958503000507692,0.8014851705210019,0.8003510665146969,0.0033545626036941044,47,0.8021695062568359,0.8007159880811812,0.8097462255010961,0.8014258448241042,0.8028749368895316,0.8033865003105497,0.003260818353220697,12,0.7998605546050045,0.7991920817586047,0.8065108191653787,0.7966576506955177,0.8016808346213292,0.800780388169167,0.003286774057697925,40
0.8196895122528076,0.012429549393241911,0.062279701232910156,0.004754544055254993,14,50,200,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 200}",0.8002511349367333,0.7962909301651695,0.8091190108191654,0.7967542503863988,0.7994590417310664,0.8003748736077068,0.004628207026706944,51,0.8002476810849557,0.7962944269012954,0.8091190108191654,0.7967542503863987,0.7994590417310665,0.8003748821845763,0.0046276088722168466,51,0.7999942978300889,0.7960247422916175,0.8086726680563456,0.7958890082533134,0.7993401331834429,0.7999841699229616,0.004655154175289527,51,0.7999949901133953,0.7960240305593353,0.8086726680563456,0.7958890082533134,0.7993401331834428,0.7999841660331665,0.004655275568470914,51,0.8017936948743762,0.7978533797130557,0.8120307256221475,0.8018728997938238,0.8001705511093604,0.8027442502225528,0.004867154689400916,29,0.8002476810849557,0.7962944269012954,0.8091190108191654,0.7967542503863987,0.7994590417310665,0.8003748821845763,0.0046276088722168466,51
0.8252497673034668,0.02241111688222401,0.06204299926757813,0.004654406776756447,14,50,300,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 300}",0.8001545445764513,0.7971602434077079,0.8074768160741885,0.795112055641422,0.8039026275115919,0.8007612574422722,0.0044769591737369085,42,0.800150894800119,0.7971627978524678,0.8074768160741885,0.795112055641422,0.8039026275115919,0.8007610383759578,0.004476647593284389,42,0.7998676270680409,0.7970191040843215,0.8069727570142988,0.7942215316431207,0.8037631352119077,0.800368831004338,0.004569339231430024,45,0.7998683590004603,0.7970185870904629,0.8069727570142987,0.7942215316431206,0.8037631352119078,0.80036887399205,0.0045693989918777775,45,0.8018776123301985,0.7979946559586248,0.8107224190891865,0.8003105341753771,0.8047691916091455,0.8031348826325064,0.004386827518647399,16,0.800150894800119,0.7971627978524678,0.8074768160741885,0.795112055641422,0.8039026275115919,0.8007610383759578,0.004476647593284389,42
0.7934071540832519,0.005633435865872091,0.06539983749389648,0.008980352057256853,14,50,500,"{'model__max_depth': 14, 'model__min_samples_leaf': 50, 'model__min_samples_split': 500}",0.797353424128272,0.7936829904375543,0.8065108191653787,0.794822256568779,0.8005216383307573,0.7985782257261483,0.004610285523041707,63,0.7973517242326436,0.7936845372425115,0.8065108191653787,0.794822256568779,0.8005216383307574,0.798578195108014,0.0046100474708780405,64,0.7972900889883372,0.7936305723924727,0.8063031014502959,0.794480726511233,0.8004371512362449,0.7984283281157167,0.004603151792398534,64,0.797290435081998,0.7936302547073509,0.8063031014502958,0.7944807265112329,0.8004371512362449,0.7984283337974245,0.00460320090407492,64,0.7977217744331078,0.7939850374851105,0.8078312741520438,0.7967951021632673,0.8010314179820259,0.7994729212431111,0.004746473928114616,61,0.7973517242326436,0.7936845372425115,0.8065108191653787,0.794822256568779,0.8005216383307574,0.798578195108014,0.0046100474708780405,64
0.8870157718658447,0.020590295846727138,0.06432561874389649,0.0021219005497543518,16,10,100,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 100}",0.7984159180913745,0.7949386651212209,0.8067040185471407,0.7961746522411128,0.7982998454404946,0.7989066198882686,0.004113798769696182,58,0.7984119697484923,0.7949405571367113,0.8067040185471406,0.7961746522411128,0.7982998454404946,0.7989062086227903,0.004113528411603117,58,0.7980772419877521,0.7948605708001504,0.8065037962732764,0.7959139358885539,0.7981020695443541,0.7986915228988174,0.0041023796790139785,59,0.7980780407521474,0.7948601841946004,0.8065037962732764,0.7959139358885539,0.798102069544354,0.7986916053305864,0.004102427981346977,59,0.8004227593099096,0.7953925947554163,0.8079787558413883,0.7976958570989292,0.7994732818706438,0.8001926497752574,0.004253666421223799,55,0.7984119697484923,0.7949405571367113,0.8067040185471406,0.7961746522411128,0.7982998454404946,0.7989062086227903,0.004113528411603117,58
0.864494800567627,0.008198562116610094,0.06532058715820313,0.004018003559931907,16,10,200,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 200}",0.8029556650246306,0.7969670626871438,0.8077666151468316,0.7985896445131375,0.7999420401854714,0.801244205511443,0.003808075642274751,20,0.8029509050403953,0.7969692252827942,0.8077666151468315,0.7985896445131375,0.7999420401854713,0.801243686033726,0.003807162564689724,21,0.8024744572492809,0.7968659340176827,0.8075099639304503,0.798349823898783,0.7997986967160167,0.8009997751624427,0.0037446153019151445,16,0.8024753989474716,0.7968654962312348,0.8075099639304504,0.7983498238987828,0.7997986967160167,0.8009998759447912,0.003744786154495925,16,0.8059262365924164,0.7975643506081691,0.8094168242889584,0.8000168732366126,0.8008035375281213,0.8027455644508557,0.004305451992405503,28,0.8029509050403953,0.7969692252827942,0.8077666151468315,0.7985896445131375,0.7999420401854713,0.801243686033726,0.003807162564689724,21
0.8453089237213135,0.013721408148732952,0.0632514476776123,0.005409266660702772,16,10,300,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 300}",0.8004443156572975,0.7989954602530668,0.8071870170015456,0.7970440494590417,0.803226429675425,0.8013794544092754,0.0035353288277528865,13,0.8004406752133664,0.7989984718701402,0.8071870170015456,0.7970440494590417,0.803226429675425,0.8013793286439039,0.003535115871670096,13,0.8001592761353904,0.7988008321743578,0.806910142431229,0.7968157523257252,0.8029868438581562,0.8011345693849717,0.0035167562275138313,13,0.8001600051367251,0.7988002277393308,0.8069101424312289,0.7968157523257252,0.8029868438581561,0.8011345942982333,0.0035167960395033632,13,0.8021601910428078,0.8001635200107178,0.8089591021796794,0.7983851074482219,0.804708642754651,0.8028753126872157,0.003698668822689313,25,0.8004406752133664,0.7989984718701402,0.8071870170015456,0.7970440494590417,0.803226429675425,0.8013793286439039,0.003535115871670096,13
0.8369701385498047,0.01598706426295151,0.06380457878112793,0.006207245697755861,16,10,500,"{'model__max_depth': 16, 'model__min_samples_leaf': 10, 'model__min_samples_split': 500}",0.797450014488554,0.7915580025113493,0.8073802163833076,0.7938562596599691,0.7995556414219475,0.7979600268930255,0.005465764175248076,76,0.7974486038144581,0.7915589148770317,0.8073802163833076,0.7938562596599691,0.7995556414219475,0.7979599272313427,0.0054655768189234176,76,0.7974063447503841,0.7915397032149228,0.8072678113538082,0.7938303720391351,0.7994916049361074,0.7979071672588715,0.0054322699017035295,75,0.797406632051293,0.7915395145623824,0.8072678113538081,0.7938303720391351,0.7994916049361076,0.7979071869885452,0.0054323088322363825,75,0.7977035991215096,0.7916623828156761,0.808098972795905,0.7940039256809444,0.7999388079666324,0.7982815376761334,0.005684606680637054,77,0.7974486038144581,0.7915589148770317,0.8073802163833076,0.7938562596599691,0.7995556414219475,0.7979599272313427,0.0054655768189234176,76
