rank,feature,importance_mean,importance_std,baseline_f1_macro,n_repeats,max_samples,excluded_is_applicable_features,excluded_is_available_features
42,flight_information_display_availability,5.708221701177241e-05,0.0003632386743338431,0.7995684789524455,5,5000,True,True
43,restroom_cleanliness,1.4388384081764904e-05,0.0002972756397268798,0.7995684789524455,5,5000,True,True
44,parking_space_availability_ease,0.0,0.0,0.7995684789524455,5,5000,True,True
45,uses_assistive_device,0.0,0.0,0.7995684789524455,5,5000,True,True
46,requested_special_assistance,0.0,0.0,0.7995684789524455,5,5000,True,True
47,disembarkation_method_rating,0.0,0.0,0.7995684789524455,5,5000,True,True
48,self_service_kiosk_quantity,0.0,0.0,0.7995684789524455,5,5000,True,True
49,customs_queue_wait_time,0.0,0.0,0.7995684789524455,5,5000,True,True
50,customs_queue_organization,0.0,0.0,0.7995684789524455,5,5000,True,True
51,customs_staff_service,0.0,0.0,0.7995684789524455,5,5000,True,True
52,parking_terminal_access_ease,-2.2076536039694616e-05,0.0,0.7995684789524455,5,5000,True,True
53,checkin_method,-5.411524636953491e-05,0.0005592011300083646,0.7995684789524455,5,5000,True,True
54,arrival_lead_time,-6.963691965662377e-05,0.0004939258296259537,0.7995684789524455,5,5000,True,True
55,checkin_service_time,-8.293992028660658e-05,8.80338755486915e-05,0.7995684789524455,5,5000,True,True
56,restrooms,-0.00016194525248780511,0.001693376471589234,0.7995684789524455,5,5000,True,True
57,baggage_claim_time,-0.00016872067755544507,0.0003653950931213017,0.7995684789524455,5,5000,True,True
58,food_beverage_outlets,-0.00018396534942606292,0.0015469281292452325,0.7995684789524455,5,5000,True,True
59,parking_facility_quality,-0.00019249695206289275,9.122663547697329e-05,0.7995684789524455,5,5000,True,True
60,parking,-0.00020414773285670762,0.0,0.7995684789524455,5,5000,True,True
61,used_parking,-0.00021152982338810134,0.00013911949535120403,0.7995684789524455,5,5000,True,True
62,parking_value_for_money,-0.000233294743719914,0.0,0.7995684789524455,5,5000,True,True
63,flight_type,-0.00024791463164390847,0.0002179587379346366,0.7995684789524455,5,5000,True,True
64,connection,-0.0002523372855071093,0.0005570813513526767,0.7995684789524455,5,5000,True,True
65,baggage_carousel_identification_ease,-0.00028825086489032704,0.00022018888029729896,0.7995684789524455,5,5000,True,True
66,age_group,-0.0003160850422037065,0.0005505539347728168,0.7995684789524455,5,5000,True,True
67,restroom_maintenance,-0.00035113754035744906,0.00026908338264983097,0.7995684789524455,5,5000,True,True
68,baggage_integrity,-0.0004119867034645397,0.0001647277177349888,0.7995684789524455,5,5000,True,True
69,checkin_process,-0.0004505082350149792,0.0012034701400462852,0.7995684789524455,5,5000,True,True
70,signage,-0.0004973723373366878,0.0007369974195605375,0.7995684789524455,5,5000,True,True
71,transport_options_to_airport,-0.0004990147191384243,0.0007958709561968541,0.7995684789524455,5,5000,True,True
72,nationality,-0.0005188818019206121,0.0002638979695901138,0.7995684789524455,5,5000,True,True
73,airport_internet,-0.0005313922909929936,0.0011203236790390588,0.7995684789524455,5,5000,True,True
74,trips_last_12_months,-0.0005892897486853732,0.00162711369255735,0.7995684789524455,5,5000,True,True
75,transport_to_airport,-0.0005959166089841928,0.0008756739207708257,0.7995684789524455,5,5000,True,True
76,boarding_lounge_comfort,-0.0005960936308073705,0.0005528176995482039,0.7995684789524455,5,5000,True,True
77,security_screening_process,-0.0007027294995067157,0.0004798245269784917,0.7995684789524455,5,5000,True,True
78,gender,-0.0007589701581311115,0.0017530867514797648,0.7995684789524455,5,5000,True,True
79,education,-0.0009546613335451148,0.0006193671895026323,0.7995684789524455,5,5000,True,True
80,month,-0.0009996703138164475,0.0024514095058514786,0.7995684789524455,5,5000,True,True
81,trip_purpose,-0.0010317223916745943,0.0004904489297814249,0.7995684789524455,5,5000,True,True
82,baggage_claim_process,-0.001266174626343819,0.0006299413131134608,0.7995684789524455,5,5000,True,True
83,connection_wait_time,-0.0012959137668086874,0.0005689616763586927,0.7995684789524455,5,5000,True,True
84,used_airport_before_last_12_months,-0.0014748825685876542,0.0008384790330434679,0.7995684789524455,5,5000,True,True
85,restroom_quantity,-0.0019239948443607435,0.00025950756239767375,0.7995684789524455,5,5000,True,True
